job,education,y,duration_norm,pdays_norm,previous_norm,campaign_norm,balance_norm
"admin","secondary",0,0.073733,0.000000,0.000000,0.000000,0.425486
"blue","secondary",0,0.193064,0.000000,0.000000,0.000000,0.440922
"blue","primary",0,0.147466,0.000000,0.000000,0.000000,0.436707
"housemaid","primary",0,0.120301,0.000000,0.000000,0.000000,0.426361
"technician","secondary",0,0.411352,0.000000,0.000000,0.000000,0.433149
"self","tertiary",0,0.041717,0.000000,0.000000,0.000000,0.426307
"services","secondary",0,0.149406,0.000000,0.000000,0.000000,0.436707
"technician","tertiary",0,0.196945,0.000000,0.000000,0.090433,0.425814
"management","tertiary",0,0.316276,0.000000,0.000000,0.000000,0.425431
"retired","tertiary",0,0.381277,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.233811,0.000000,0.000000,0.180866,0.530913
"technician","secondary",0,0.468592,0.000000,0.000000,0.000000,0.440977
"blue","secondary",0,0.251274,0.000000,0.000000,0.000000,0.516297
"services","secondary",0,0.220229,0.000000,0.000000,0.000000,0.447655
"blue","primary",0,0.652925,0.000000,0.000000,0.000000,0.438021
"admin","secondary",0,0.558818,0.000000,0.000000,0.000000,0.424062
"admin","secondary",0,0.174631,0.000000,0.000000,0.090433,0.435393
"entrepreneur","tertiary",0,0.162989,0.000000,0.000000,0.090433,0.489421
"admin","secondary",0,0.087315,0.000000,0.000000,0.000000,0.429098
"technician","secondary",0,0.489936,0.000000,0.000000,0.000000,0.429646
"unemployed","secondary",0,0.237692,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.180452,0.000000,0.000000,0.000000,0.428442
"technician","secondary",0,0.604416,0.000000,0.000000,0.000000,0.429372
"management","tertiary",0,0.481205,0.000000,0.000000,0.180866,0.434353
"management","tertiary",0,0.114480,0.000000,0.000000,0.000000,0.433696
"admin","secondary",0,0.331798,0.000000,0.000000,0.000000,0.431616
"blue","secondary",0,0.218288,0.000000,0.000000,0.000000,0.425431
"technician","tertiary",0,0.179482,0.000000,0.000000,0.180866,0.425924
"management","secondary",0,0.190153,0.000000,0.000000,0.090433,0.445958
"services","secondary",0,0.267767,0.000000,0.000000,0.000000,0.487943
"blue","primary",0,0.073733,0.000000,0.000000,0.000000,0.540492
"technician","tertiary",0,0.084405,0.000000,0.000000,0.000000,0.662176
"blue","secondary",0,0.189183,0.000000,0.000000,0.000000,0.437309
"admin","secondary",0,0.721807,0.000000,0.000000,0.000000,0.432602
"management","tertiary",0,0.742181,0.000000,0.000000,0.000000,0.517392
"blue","secondary",0,0.254185,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.115450,0.000000,0.000000,0.000000,0.427949
"blue","secondary",0,0.192094,0.000000,0.000000,0.090433,0.442947
"admin","secondary",0,0.145526,0.000000,0.000000,0.000000,0.435448
"blue","secondary",0,0.233811,0.000000,0.000000,0.000000,0.427566
"management","tertiary",0,0.175601,0.000000,0.000000,0.000000,0.456085
"technician","secondary",0,0.190153,0.000000,0.000000,0.000000,0.451103
"admin","secondary",0,0.144555,0.000000,0.000000,0.000000,0.454442
"services","primary",0,0.238662,0.000000,0.000000,0.000000,0.428770
"technician","tertiary",0,0.108659,0.000000,0.000000,0.000000,0.438678
"blue","secondary",0,0.299783,0.000000,0.000000,0.090433,0.433040
"self","secondary",0,0.269707,0.000000,0.000000,0.000000,0.425431
"technician","secondary",0,0.135824,0.000000,0.000000,0.000000,0.445520
"admin","secondary",0,0.131943,0.000000,0.000000,0.000000,0.437911
"technician","tertiary",1,1.000000,0.000000,0.000000,0.000000,1.000000
"self","tertiary",0,0.097987,0.000000,0.000000,0.000000,0.420833
"services","secondary",0,0.139705,0.000000,0.000000,0.000000,0.442400
"blue","tertiary",0,0.230901,0.000000,0.000000,0.000000,0.432656
"technician","secondary",0,0.343440,0.000000,0.000000,0.000000,0.469058
"services","secondary",0,0.076643,0.000000,0.000000,0.000000,0.429317
"management","tertiary",0,0.181422,0.000000,0.000000,0.000000,0.425540
"management","tertiary",0,0.437547,0.000000,0.000000,0.090433,0.438076
"blue","secondary",0,0.154257,0.000000,0.000000,0.000000,0.440210
"blue","secondary",0,0.396800,0.000000,0.000000,0.000000,0.440429
"admin","secondary",0,0.164929,0.000000,0.000000,0.000000,0.419464
"technician","secondary",1,0.589864,0.000000,0.000000,0.000000,0.425486
"blue","secondary",0,0.235751,0.000000,0.000000,0.000000,0.422147
"blue","secondary",0,0.140675,0.000000,0.000000,0.090433,0.430303
"blue","secondary",0,0.108659,0.000000,0.000000,0.000000,0.424829
"blue","primary",0,0.254185,0.000000,0.000000,0.090433,0.425431
"blue","secondary",0,0.120301,0.000000,0.000000,0.000000,0.397569
"unemployed","primary",0,0.051419,0.000000,0.000000,0.000000,0.447764
"services","primary",0,0.130003,0.000000,0.000000,0.000000,0.428606
"retired","secondary",0,0.197915,0.000000,0.000000,0.271299,0.515202
"admin","secondary",0,0.180452,0.000000,0.000000,0.000000,0.426526
"blue","primary",0,0.657776,0.000000,0.000000,0.000000,0.429317
"blue","secondary",0,0.176571,0.000000,0.000000,0.000000,0.428277
"self","tertiary",0,0.157168,0.000000,0.000000,0.000000,0.441415
"services","secondary",0,0.026195,0.000000,0.000000,0.000000,0.448640
"housemaid","primary",0,0.678149,0.000000,0.000000,0.180866,0.431397
"blue","tertiary",0,0.041717,0.000000,0.000000,0.000000,0.482578
"blue","secondary",0,0.094107,0.000000,0.000000,0.000000,0.479239
"admin","secondary",1,1.000000,0.000000,0.000000,0.000000,0.472999
"blue","primary",0,0.274558,0.000000,0.000000,0.090433,0.461996
"management","tertiary",0,0.313365,0.000000,0.000000,0.000000,0.478199
"management","secondary",0,0.079554,0.000000,0.000000,0.000000,0.441907
"admin","secondary",0,0.300753,0.000000,0.000000,0.000000,0.433094
"management","secondary",0,0.179482,0.000000,0.000000,0.000000,0.528176
"blue","primary",0,0.045598,0.000000,0.000000,0.000000,0.487122
"technician","secondary",0,0.140675,0.000000,0.000000,0.000000,0.473108
"technician","secondary",0,0.197915,0.000000,0.000000,0.000000,0.467416
"blue","secondary",0,0.181422,0.000000,0.000000,0.000000,0.425431
"services","secondary",0,0.029105,0.000000,0.000000,0.090433,0.436871
"management","primary",0,0.457921,0.000000,0.000000,0.000000,0.425431
"blue","secondary",0,0.434636,0.000000,0.000000,0.000000,0.431452
"management","tertiary",0,0.256125,0.000000,0.000000,0.000000,0.421271
"technician","tertiary",0,0.163959,0.000000,0.000000,0.000000,0.435174
"blue","primary",0,0.279409,0.000000,0.000000,0.000000,0.421818
"technician","secondary",0,0.170750,0.000000,0.000000,0.090433,0.425431
"blue","secondary",0,0.208587,0.000000,0.000000,0.000000,0.425486
"blue","secondary",0,0.326948,0.000000,0.000000,0.000000,0.425431
"unemployed","tertiary",0,0.269707,0.000000,0.000000,0.000000,0.718010
"blue","secondary",0,0.182392,0.000000,0.000000,0.090433,0.413991
"admin","secondary",0,0.168810,0.000000,0.000000,0.090433,0.425431
"blue","secondary",0,0.219259,0.000000,0.000000,0.090433,0.427730
"blue","secondary",0,0.184332,0.000000,0.000000,0.000000,0.427675
"blue","secondary",0,0.107689,0.000000,0.000000,0.090433,0.420012
"technician","secondary",0,0.159108,0.000000,0.000000,0.000000,0.426361
"admin","primary",0,0.152317,0.000000,0.000000,0.090433,0.440539
"technician","tertiary",0,0.044628,0.000000,0.000000,0.000000,0.416125
"management","tertiary",0,0.362844,0.000000,0.000000,0.000000,0.438021
"blue","secondary",0,0.338590,0.000000,0.000000,0.000000,0.425924
"blue","secondary",0,0.315305,0.000000,0.000000,0.000000,0.477214
"blue","primary",0,0.226050,0.000000,0.000000,0.090433,0.496427
"retired","secondary",0,0.515161,0.000000,0.000000,0.000000,0.407312
"blue","secondary",0,0.148436,0.000000,0.000000,0.000000,0.427839
"retired","secondary",0,0.077614,0.000000,0.000000,0.000000,0.426252
"admin","secondary",0,0.225080,0.000000,0.000000,0.000000,0.464405
"retired","secondary",0,0.114480,0.000000,0.000000,0.000000,0.722936
"admin","secondary",0,0.184332,0.000000,0.000000,0.000000,0.453183
"unemployed","secondary",1,0.890617,0.000000,0.000000,0.000000,0.446615
"blue","primary",0,0.230901,0.000000,0.000000,0.000000,0.425431
"management","secondary",0,0.079554,0.000000,0.000000,0.000000,0.519363
"entrepreneur","secondary",0,0.192094,0.000000,0.000000,0.180866,0.434572
"admin","tertiary",0,0.155227,0.000000,0.000000,0.090433,0.427620
"blue","primary",0,0.204706,0.000000,0.000000,0.000000,0.433532
"technician","secondary",0,0.116420,0.000000,0.000000,0.000000,0.426361
"blue","tertiary",0,0.131943,0.000000,0.000000,0.000000,0.480772
"management","tertiary",0,0.260976,0.000000,0.000000,0.000000,0.509017
"management","tertiary",0,0.152317,0.000000,0.000000,0.000000,0.466157
"admin","secondary",0,0.124182,0.000000,0.000000,0.000000,0.451924
"management","tertiary",0,0.204706,0.000000,0.000000,0.000000,0.425431
"retired","primary",0,0.259036,0.000000,0.000000,0.090433,0.432875
"blue","secondary",0,0.359933,0.000000,0.000000,0.090433,0.498507
"management","secondary",0,0.279409,0.000000,0.000000,0.090433,0.453731
"management","tertiary",0,0.214408,0.000000,0.000000,0.000000,0.450556
"management","tertiary",0,0.414263,0.000000,0.000000,0.000000,0.455483
"admin","secondary",0,0.300753,0.000000,0.000000,0.000000,0.429974
"blue","primary",0,0.153287,0.000000,0.000000,0.000000,0.437090
"housemaid","primary",0,0.585983,0.000000,0.000000,0.180866,0.436543
"services","secondary",0,0.192094,0.000000,0.000000,0.000000,0.453786
"management","tertiary",0,0.140675,0.000000,0.000000,0.000000,0.637653
"admin","secondary",0,0.239632,0.000000,0.000000,0.000000,0.493088
"blue","secondary",0,0.173661,0.000000,0.000000,0.090433,0.466813
"blue","secondary",0,0.070822,0.000000,0.000000,0.000000,0.434025
"blue","primary",0,0.255155,0.000000,0.000000,0.090433,0.421818
"blue","tertiary",0,0.012612,0.000000,0.000000,0.000000,0.438842
"blue","primary",0,0.076643,0.000000,0.000000,0.090433,0.417549
"blue","secondary",0,0.403591,0.000000,0.000000,0.000000,0.429317
"services","secondary",0,0.157168,0.000000,0.000000,0.000000,0.453074
"technician","primary",0,0.125152,0.000000,0.000000,0.000000,0.439061
"admin","secondary",0,0.145526,0.000000,0.000000,0.000000,0.425431
"unemployed","secondary",0,0.041717,0.000000,0.000000,0.000000,0.426033
"admin","secondary",0,0.185303,0.000000,0.000000,0.000000,0.460409
"blue","tertiary",0,0.025224,0.000000,0.000000,0.000000,0.432219
"blue","secondary",0,0.242543,0.000000,0.000000,0.000000,0.429920
"self","tertiary",0,0.141645,0.000000,0.000000,0.000000,0.431288
"services","secondary",0,0.403591,0.000000,0.000000,0.000000,0.451322
"services","secondary",0,0.117391,0.000000,0.000000,0.090433,0.445794
"admin","secondary",0,0.110599,0.000000,0.000000,0.090433,0.427949
"student","tertiary",0,0.280379,0.000000,0.000000,0.000000,0.427292
"self","tertiary",0,0.218288,0.000000,0.000000,0.000000,0.476612
"blue","secondary",0,0.119331,0.000000,0.000000,0.000000,0.424884
"admin","secondary",0,0.126122,0.000000,0.000000,0.090433,0.419629
"services","primary",0,0.156197,0.000000,0.000000,0.090433,0.451213
"admin","secondary",0,0.144555,0.000000,0.000000,0.090433,0.468018
"blue","tertiary",0,0.260006,0.000000,0.000000,0.090433,0.434737
"technician","secondary",0,0.251274,0.000000,0.000000,0.090433,0.442674
"blue","secondary",0,0.025224,0.000000,0.000000,0.000000,0.598679
"admin","secondary",0,0.148436,0.000000,0.000000,0.000000,0.432602
"entrepreneur","secondary",0,0.411352,0.000000,0.000000,0.090433,0.436598
"technician","secondary",0,0.173661,0.000000,0.000000,0.090433,0.429974
"services","secondary",0,0.094107,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.371575,0.000000,0.000000,0.000000,0.722717
"management","tertiary",0,0.426875,0.000000,0.000000,0.000000,0.521716
"unemployed","secondary",0,0.022314,0.000000,0.000000,0.000000,0.418589
"blue","secondary",0,0.189183,0.000000,0.000000,0.000000,0.425431
"services","secondary",1,1.000000,0.000000,0.000000,0.180866,0.704051
"technician","tertiary",0,0.084405,0.000000,0.000000,0.000000,0.456796
"blue","secondary",0,0.414263,0.000000,0.000000,0.000000,0.513122
"blue","primary",0,0.183362,0.000000,0.000000,0.000000,0.417932
"technician","tertiary",0,0.189183,0.000000,0.000000,0.000000,0.425431
"services","secondary",0,0.173661,0.000000,0.000000,0.000000,0.435996
"retired","secondary",0,0.173661,0.000000,0.000000,0.000000,0.436105
"entrepreneur","secondary",0,0.066942,0.000000,0.000000,0.000000,0.441196
"technician","secondary",0,0.101868,0.000000,0.000000,0.090433,0.426471
"blue","primary",0,0.258065,0.000000,0.000000,0.180866,0.426799
"services","secondary",0,0.508369,0.000000,0.000000,0.090433,0.437255
"blue","primary",0,0.093136,0.000000,0.000000,0.090433,0.435831
"technician","secondary",0,0.150376,0.000000,0.000000,0.090433,0.430850
"services","primary",0,0.157168,0.000000,0.000000,0.090433,0.551221
"management","tertiary",0,0.341500,0.000000,0.000000,0.090433,0.426361
"technician","primary",0,0.073733,0.000000,0.000000,0.271299,0.425431
"blue","primary",0,0.149406,0.000000,0.000000,0.090433,0.425431
"blue","secondary",0,0.300753,0.000000,0.000000,0.090433,0.471411
"services","secondary",0,0.378367,0.000000,0.000000,0.180866,0.445027
"technician","secondary",0,0.357993,0.000000,0.000000,0.000000,0.425431
"blue","primary",0,0.108659,0.000000,0.000000,0.090433,0.407641
"technician","secondary",0,0.330828,0.000000,0.000000,0.180866,0.424610
"technician","secondary",0,0.076643,0.000000,0.000000,0.000000,0.457234
"admin","primary",0,0.135824,0.000000,0.000000,0.090433,0.648218
"retired","secondary",0,0.305604,0.000000,0.000000,0.000000,0.429482
"services","secondary",0,0.254185,0.000000,0.000000,0.090433,0.433149
"services","secondary",0,0.168810,0.000000,0.000000,0.090433,0.430303
"services","secondary",0,0.133884,0.000000,0.000000,0.180866,0.425431
"blue","secondary",0,0.510310,0.000000,0.000000,0.090433,0.450063
"technician","tertiary",0,0.130973,0.000000,0.000000,0.000000,0.442400
"self","secondary",0,0.034926,0.000000,0.000000,0.361732,0.425431
"blue","secondary",0,1.000000,0.000000,0.000000,0.180866,0.446451
"blue","secondary",0,0.212467,0.000000,0.000000,0.090433,0.447053
"services","tertiary",0,0.142615,0.000000,0.000000,0.090433,0.418972
"blue","primary",0,0.394859,0.000000,0.000000,0.090433,0.425705
"blue","secondary",0,0.117391,0.000000,0.000000,0.000000,0.428168
"blue","secondary",0,0.202766,0.000000,0.000000,0.000000,0.441031
"technician","tertiary",0,0.089256,0.000000,0.000000,0.090433,0.426252
"blue","primary",0,0.201795,0.000000,0.000000,0.000000,0.461175
"self","secondary",0,0.187243,0.000000,0.000000,0.000000,0.475681
"services","secondary",0,0.139705,0.000000,0.000000,0.000000,0.438732
"technician","tertiary",0,0.063061,0.000000,0.000000,0.000000,0.447600
"management","tertiary",0,0.328888,0.000000,0.000000,0.000000,0.498124
"services","primary",0,0.276499,0.000000,0.000000,0.000000,0.439389
"blue","secondary",0,0.224109,0.000000,0.000000,0.000000,0.611378
"technician","tertiary",0,0.162989,0.000000,0.000000,0.000000,0.540711
"management","tertiary",0,0.269707,0.000000,0.000000,0.000000,0.582914
"blue","tertiary",0,0.377396,0.000000,0.000000,0.000000,0.428715
"blue","primary",0,0.153287,0.000000,0.000000,0.000000,0.547279
"blue","primary",0,0.140675,0.000000,0.000000,0.090433,0.583079
"technician","tertiary",0,0.075673,0.000000,0.000000,0.090433,0.425157
"technician","secondary",0,0.137764,0.000000,0.000000,0.180866,0.433478
"technician","secondary",0,0.084405,0.000000,0.000000,0.000000,0.425814
"technician","secondary",0,0.142615,0.000000,0.000000,0.090433,0.431397
"retired","primary",0,0.280379,0.000000,0.000000,0.000000,0.418917
"technician","secondary",1,0.682030,0.000000,0.000000,0.000000,0.451924
"management","tertiary",0,0.164929,0.000000,0.000000,0.180866,0.526807
"unemployed","secondary",0,0.778077,0.000000,0.000000,0.000000,0.454607
"technician","secondary",0,0.369635,0.000000,0.000000,0.090433,0.426580
"admin","tertiary",0,0.211497,0.000000,0.000000,0.271299,0.558665
"technician","secondary",0,0.055300,0.000000,0.000000,0.090433,0.430357
"admin","tertiary",0,0.294932,0.000000,0.000000,0.090433,0.657852
"admin","tertiary",0,0.233811,0.000000,0.000000,0.180866,0.447053
"blue","primary",0,0.223139,0.000000,0.000000,0.000000,0.426252
"services","tertiary",0,0.254185,0.000000,0.000000,0.180866,0.430084
"entrepreneur","tertiary",0,0.380307,0.000000,0.000000,0.090433,0.415359
"services","secondary",0,0.195004,0.000000,0.000000,0.090433,0.461559
"blue","primary",0,0.140675,0.000000,0.000000,0.000000,0.415414
"unemployed","secondary",0,0.244483,0.000000,0.000000,0.000000,0.488052
"services","secondary",0,0.227990,0.000000,0.000000,0.271299,0.425486
"admin","secondary",0,0.227990,0.000000,0.000000,0.090433,0.429208
"management","secondary",0,0.318216,0.000000,0.000000,0.090433,0.437473
"blue","primary",0,0.112540,0.000000,0.000000,0.090433,0.443604
"blue","secondary",0,0.238662,0.000000,0.000000,0.000000,0.438568
"technician","secondary",0,0.284260,0.000000,0.000000,0.000000,0.425431
"unemployed","secondary",0,0.035896,0.000000,0.000000,0.090433,0.425431
"entrepreneur","tertiary",0,0.128063,0.000000,0.000000,0.090433,0.474586
"technician","secondary",0,0.514190,0.000000,0.000000,0.090433,0.432164
"student","secondary",0,0.169780,0.000000,0.000000,0.180866,0.439225
"management","tertiary",0,0.508369,0.000000,0.000000,0.090433,0.428989
"technician","secondary",0,0.028135,0.000000,0.000000,0.180866,0.405397
"student","secondary",0,0.301723,0.000000,0.000000,0.090433,0.436871
"admin","secondary",0,0.204706,0.000000,0.000000,0.090433,0.437528
"self","tertiary",0,0.302693,0.000000,0.000000,0.180866,0.425650
"admin","secondary",0,0.399710,0.000000,0.000000,0.000000,0.431124
"technician","secondary",0,0.380307,0.000000,0.000000,0.000000,0.442509
"blue","secondary",0,0.185303,0.000000,0.000000,0.000000,0.406327
