duration,pdays,previous,campaign,balance,job,education,y
64,-1,0,2,0,blue,primary,0
75,-1,0,2,948,student,secondary,0
400,-1,0,2,23,blue,primary,0
378,-1,0,3,710,technician,secondary,0
118,-1,0,2,1205,services,secondary,0
1597,-1,0,2,368,technician,secondary,1
346,-1,0,2,1631,entrepreneur,tertiary,0
60,-1,0,3,6,admin,secondary,0
276,-1,0,2,26,blue,secondary,0
152,-1,0,2,-48,technician,tertiary,0
251,-1,0,3,2142,management,tertiary,0
390,-1,0,2,77,services,secondary,0
306,-1,0,2,401,blue,tertiary,0
189,-1,0,3,21,admin,secondary,0
125,-1,0,2,0,services,secondary,0
234,-1,0,2,-497,admin,secondary,0
79,-1,0,2,369,blue,primary,0
13,-1,0,6,78,technician,tertiary,0
283,-1,0,3,226,technician,tertiary,0
109,-1,0,2,503,technician,secondary,0
132,-1,0,2,372,blue,secondary,0
144,-1,0,2,0,admin,secondary,0
121,-1,0,2,0,blue,secondary,0
95,-1,0,3,125,entrepreneur,tertiary,0
31,-1,0,3,4,retired,primary,0
112,-1,0,3,419,admin,tertiary,0
87,-1,0,4,322,admin,secondary,0
593,-1,0,2,303,retired,secondary,0
99,-1,0,2,607,blue,secondary,0
198,-1,0,2,579,blue,secondary,0
285,-1,0,2,3047,admin,secondary,0
190,-1,0,3,83,technician,secondary,0
172,-1,0,5,68,management,tertiary,0
213,-1,0,3,58,blue,primary,0
178,-1,0,2,251,admin,secondary,0
174,-1,0,2,688,blue,secondary,0
631,-1,0,2,364,retired,primary,0
176,-1,0,5,55,services,secondary,0
32,-1,0,3,101,admin,secondary,0
1529,-1,0,2,105,management,tertiary,0
254,-1,0,2,325,blue,primary,0
200,-1,0,2,198,blue,primary,0
135,-1,0,2,209,entrepreneur,tertiary,0
112,-1,0,4,183,blue,secondary,0
314,-1,0,3,105,management,tertiary,0
597,-1,0,3,109,services,secondary,0
207,-1,0,3,376,blue,secondary,0
410,-1,0,2,-7,blue,primary,0
160,-1,0,3,0,technician,secondary,0
42,-1,0,3,143,retired,secondary,0
55,-1,0,2,550,management,tertiary,0
155,-1,0,2,162,blue,primary,0
336,-1,0,3,115,management,tertiary,0
233,-1,0,2,512,blue,primary,0
211,-1,0,2,807,blue,tertiary,0
88,-1,0,5,248,blue,tertiary,0
208,-1,0,3,1211,blue,primary,0
305,-1,0,2,7,self,tertiary,0
206,-1,0,2,281,entrepreneur,tertiary,0
128,-1,0,2,88,blue,secondary,0
122,-1,0,3,32,management,tertiary,0
66,-1,0,3,115,admin,secondary,0
66,-1,0,2,254,blue,secondary,0
164,-1,0,2,144,management,tertiary,0
343,-1,0,3,383,unemployed,tertiary,0
126,-1,0,2,569,admin,secondary,0
59,-1,0,3,0,housemaid,secondary,0
249,-1,0,3,3754,admin,secondary,0
406,-1,0,3,6920,housemaid,tertiary,0
250,-1,0,7,307,services,secondary,0
183,-1,0,5,-421,technician,secondary,0
190,-1,0,3,60,blue,secondary,0
220,-1,0,2,67,blue,primary,0
153,-1,0,3,402,technician,secondary,0
95,-1,0,2,800,self,tertiary,0
191,-1,0,3,239,technician,tertiary,0
216,-1,0,2,421,blue,secondary,0
89,-1,0,2,161,admin,secondary,0
51,-1,0,3,289,technician,secondary,0
169,-1,0,3,110,student,secondary,0
148,-1,0,3,245,blue,primary,0
132,-1,0,3,0,services,secondary,0
117,-1,0,3,156,blue,primary,0
275,-1,0,4,0,technician,secondary,0
124,-1,0,2,20,admin,secondary,0
118,-1,0,3,92,technician,tertiary,0
479,-1,0,2,89,services,secondary,0
285,-1,0,3,166,blue,secondary,0
35,-1,0,4,103,management,tertiary,0
322,-1,0,2,-454,blue,primary,0
202,-1,0,2,445,admin,secondary,0
172,-1,0,8,4,admin,secondary,0
201,-1,0,4,1001,blue,secondary,0
216,-1,0,3,-69,services,secondary,0
195,-1,0,2,42,technician,secondary,0
96,-1,0,2,1617,technician,tertiary,0
720,-1,0,2,221,management,tertiary,0
188,-1,0,2,210,technician,secondary,0
70,-1,0,2,0,management,tertiary,0
141,-1,0,3,185,student,tertiary,0
106,-1,0,1,836,retired,secondary,0
395,-1,0,2,301,blue,secondary,0
629,-1,0,2,503,blue,primary,0
502,-1,0,1,407,retired,primary,0
446,-1,0,1,53,blue,secondary,0
241,-1,0,1,2303,self,tertiary,0
131,-1,0,3,144,management,tertiary,0
312,-1,0,1,205,services,secondary,0
275,-1,0,6,305,management,tertiary,0
120,-1,0,2,251,blue,secondary,0
333,-1,0,4,0,retired,secondary,0
113,-1,0,1,8,technician,secondary,0
91,-1,0,1,139,blue,secondary,0
128,-1,0,3,184,services,secondary,0
200,-1,0,2,238,blue,secondary,0
326,-1,0,1,0,admin,secondary,0
292,-1,0,1,0,blue,primary,0
68,-1,0,1,222,services,primary,0
215,-1,0,1,414,services,secondary,0
97,-1,0,1,223,retired,primary,0
32,-1,0,1,197,technician,secondary,0
162,-1,0,1,-251,blue,secondary,0
152,-1,0,3,-139,self,secondary,0
268,-1,0,1,733,blue,tertiary,0
104,-1,0,2,0,technician,tertiary,0
852,-1,0,1,1,services,secondary,0
923,-1,0,3,97,blue,primary,0
159,-1,0,2,435,blue,primary,0
953,-1,0,3,0,management,tertiary,0
416,-1,0,2,147,technician,tertiary,0
174,-1,0,1,3,technician,tertiary,0
180,-1,0,1,1109,services,secondary,0
139,-1,0,1,404,services,secondary,0
294,-1,0,1,981,blue,primary,0
102,-1,0,1,95,blue,primary,0
124,-1,0,1,302,services,secondary,0
128,-1,0,1,-290,services,secondary,0
130,-1,0,1,259,services,secondary,0
143,-1,0,1,527,blue,secondary,0
74,-1,0,1,102,retired,secondary,0
105,-1,0,2,872,management,tertiary,0
477,-1,0,2,490,management,tertiary,0
158,-1,0,1,19,blue,primary,0
250,-1,0,1,16,blue,secondary,0
168,-1,0,1,386,management,tertiary,0
520,-1,0,1,539,technician,secondary,0
171,-1,0,1,-329,technician,secondary,0
113,-1,0,1,-174,services,secondary,0
254,-1,0,1,68,entrepreneur,secondary,0
149,-1,0,1,-532,blue,tertiary,0
133,-1,0,2,0,admin,secondary,0
293,-1,0,3,64,blue,secondary,0
485,-1,0,1,1415,blue,secondary,0
374,-1,0,1,147,technician,secondary,0
425,-1,0,6,72,blue,secondary,0
207,-1,0,1,-196,services,secondary,0
83,-1,0,3,716,blue,primary,0
228,-1,0,1,0,management,tertiary,0
149,-1,0,1,-246,services,secondary,0
139,-1,0,1,-203,blue,secondary,0
732,-1,0,2,245,admin,secondary,1
142,-1,0,1,342,services,secondary,0
359,-1,0,1,3,technician,tertiary,0
112,-1,0,1,-248,management,tertiary,0
1521,-1,0,1,376,blue,secondary,0
216,-1,0,1,370,blue,secondary,0
161,-1,0,1,594,admin,secondary,0
122,-1,0,2,387,blue,secondary,0
800,-1,0,1,208,services,secondary,0
615,-1,0,1,563,blue,secondary,0
254,-1,0,1,392,services,secondary,0
111,-1,0,1,165,retired,secondary,0
354,-1,0,1,236,admin,tertiary,0
359,-1,0,1,52,services,primary,0
97,-1,0,1,1265,management,tertiary,0
327,-1,0,3,693,blue,primary,0
236,-1,0,1,118,technician,secondary,0
160,-1,0,1,3659,blue,primary,0
180,-1,0,1,24,blue,secondary,0
184,-1,0,1,673,management,tertiary,0
227,-1,0,1,273,self,secondary,0
109,-1,0,1,327,services,secondary,0
492,-1,0,2,299,admin,secondary,0
298,-1,0,1,0,blue,secondary,0
83,-1,0,2,109,blue,primary,0
241,-1,0,2,552,management,tertiary,0
204,-1,0,2,473,blue,primary,0
131,-1,0,1,414,self,tertiary,0
1138,-1,0,1,154,blue,secondary,1
123,-1,0,1,344,technician,secondary,0
125,-1,0,1,8,admin,secondary,0
295,-1,0,2,78,services,secondary,0
287,-1,0,1,266,blue,secondary,0
109,-1,0,1,98,housemaid,tertiary,0
140,-1,0,2,83,blue,primary,0
204,-1,0,1,45,management,tertiary,0
233,-1,0,1,8,unemployed,tertiary,0
254,-1,0,1,263,management,tertiary,0
184,-1,0,2,306,blue,secondary,0
193,-1,0,1,233,management,tertiary,0
126,-1,0,1,447,management,tertiary,0
230,-1,0,1,872,student,secondary,0
591,-1,0,1,-291,services,primary,1
294,-1,0,1,309,services,tertiary,0
173,-1,0,1,202,blue,secondary,0
336,-1,0,1,56,entrepreneur,primary,0
19,-1,0,1,229,blue,primary,0
153,-1,0,1,143,blue,primary,0
786,-1,0,1,100,admin,secondary,1
99,-1,0,2,326,admin,secondary,0
243,-1,0,1,167,blue,secondary,0
260,-1,0,1,545,admin,secondary,0
164,-1,0,2,2100,admin,secondary,0
255,-1,0,2,0,services,secondary,0
47,-1,0,1,192,admin,primary,0
463,-1,0,1,442,management,tertiary,0
192,-1,0,1,267,management,tertiary,0
388,-1,0,7,0,services,secondary,0
221,-1,0,1,377,blue,primary,0
126,-1,0,5,7624,retired,secondary,0
175,-1,0,5,66,self,primary,0
256,-1,0,6,37,blue,tertiary,0
202,-1,0,2,64,admin,secondary,0
104,-1,0,1,34,management,tertiary,0
283,-1,0,2,627,admin,secondary,0
448,-1,0,1,1013,self,primary,0
127,-1,0,1,140,admin,secondary,0
378,-1,0,1,8823,services,tertiary,0
67,-1,0,1,97,blue,secondary,0
221,-1,0,2,5,blue,tertiary,0
150,-1,0,1,74,unemployed,secondary,0
144,-1,0,2,58544,admin,secondary,0
296,-1,0,2,169,technician,secondary,0
401,-1,0,2,444,self,tertiary,0
435,-1,0,2,542,services,tertiary,0
388,-1,0,1,-205,blue,secondary,0
245,-1,0,1,112,management,tertiary,0
143,-1,0,1,39,services,secondary,0
223,-1,0,2,1268,blue,secondary,0
423,-1,0,1,-98,blue,secondary,0
231,-1,0,1,44,admin,secondary,0
634,-1,0,2,-90,retired,primary,0
107,-1,0,1,0,blue,secondary,0
227,-1,0,1,-94,blue,secondary,0
69,-1,0,1,-345,blue,secondary,0
799,-1,0,1,-932,blue,secondary,0
109,-1,0,1,20,blue,primary,0
127,-1,0,1,90,blue,secondary,0
120,-1,0,1,31,admin,secondary,0
68,-1,0,3,134,management,tertiary,0
180,-1,0,2,0,services,secondary,0
112,-1,0,3,61,blue,secondary,0
444,-1,0,1,-5,blue,secondary,0
246,-1,0,2,-45,services,secondary,0
259,-1,0,4,156,blue,secondary,0
223,-1,0,3,564,services,secondary,0
566,-1,0,2,-6,admin,secondary,0
274,-1,0,2,528,services,secondary,0
49,-1,0,3,1481,entrepreneur,tertiary,0
380,-1,0,2,2019,management,secondary,0
138,-1,0,1,1855,technician,secondary,0
376,-1,0,2,147,management,secondary,0
421,-1,0,2,220,technician,secondary,0
121,-1,0,2,198,blue,primary,0
36,-1,0,1,115,management,tertiary,0
328,-1,0,2,87,admin,tertiary,0
19,-1,0,1,644,technician,tertiary,0
866,-1,0,2,225,blue,secondary,0
229,-1,0,3,502,retired,secondary,0
154,-1,0,2,-32,services,secondary,0
56,-1,0,1,106,blue,primary,0
1581,-1,0,2,301,technician,tertiary,0
117,-1,0,1,906,retired,tertiary,0
185,-1,0,1,187,management,tertiary,0
202,-1,0,1,852,services,secondary,0
279,-1,0,1,143,blue,primary,0
180,-1,0,5,71,admin,secondary,0
218,-1,0,4,1496,services,secondary,0
129,-1,0,5,703,services,secondary,0
530,-1,0,2,732,blue,secondary,0
104,-1,0,2,21,services,secondary,0
60,-1,0,1,276,management,secondary,0
432,-1,0,1,0,technician,secondary,0
113,-1,0,1,550,blue,primary,0
516,-1,0,1,268,retired,secondary,0
179,-1,0,2,-825,unemployed,secondary,0
125,-1,0,2,137,admin,secondary,0
386,-1,0,2,42,retired,secondary,0
262,-1,0,2,54,management,tertiary,0
396,-1,0,2,1716,unemployed,tertiary,0
294,-1,0,2,270,admin,primary,0
171,-1,0,2,803,blue,primary,0
614,-1,0,2,102,technician,secondary,0
118,-1,0,3,188,entrepreneur,tertiary,0
485,-1,0,4,207,admin,secondary,0
406,-1,0,2,1466,blue,primary,0
287,-1,0,1,350,unemployed,secondary,0
216,-1,0,2,159,admin,secondary,0
650,-1,0,1,157,entrepreneur,tertiary,0
55,-1,0,1,0,technician,secondary,0
371,-1,0,2,91,admin,primary,0
166,-1,0,1,849,unemployed,primary,0
48,-1,0,1,436,management,tertiary,0
72,-1,0,1,-1,blue,secondary,0
55,-1,0,1,297,blue,tertiary,0
144,-1,0,1,313,blue,secondary,0
474,-1,0,1,310,blue,primary,0
559,-1,0,1,475,admin,secondary,0
261,-1,0,1,61,blue,primary,0
1101,-1,0,1,1377,services,secondary,0
236,-1,0,2,56,technician,secondary,0
164,-1,0,1,0,admin,tertiary,0
93,-1,0,1,73,technician,secondary,0
912,-1,0,2,660,blue,primary,0
179,-1,0,2,-79,services,primary,0
485,-1,0,1,558,blue,secondary,0
206,-1,0,2,342,services,secondary,0
311,-1,0,1,-4,blue,tertiary,0
690,-1,0,2,225,blue,tertiary,0
362,-1,0,1,267,blue,primary,0
274,-1,0,1,46,services,primary,0
163,-1,0,1,624,blue,primary,0
345,-1,0,1,1107,technician,secondary,0
329,-1,0,1,573,admin,secondary,0
68,-1,0,1,406,management,tertiary,0
143,-1,0,3,220,services,secondary,0
1062,-1,0,1,2308,blue,secondary,0
71,-1,0,1,139,blue,primary,0
106,-1,0,1,367,admin,secondary,0
688,-1,0,2,278,entrepreneur,primary,0
103,-1,0,3,229,blue,primary,0
349,-1,0,2,1722,entrepreneur,tertiary,0
78,-1,0,5,-500,technician,secondary,0
194,-1,0,1,308,admin,secondary,0
224,-1,0,5,1026,technician,tertiary,0
98,-1,0,1,548,blue,primary,0
607,-1,0,1,356,blue,secondary,0
398,-1,0,1,164,technician,primary,0
103,-1,0,2,211,management,tertiary,0
241,-1,0,2,19,blue,primary,0
203,-1,0,1,108,blue,secondary,0
96,-1,0,3,308,management,tertiary,0
238,-1,0,3,7,services,secondary,0
153,-1,0,3,16,technician,tertiary,0
481,-1,0,1,867,blue,primary,0
2177,-1,0,4,277,blue,secondary,0
119,-1,0,3,196,blue,primary,0
245,-1,0,2,365,blue,primary,0
152,-1,0,2,1310,blue,secondary,0
418,-1,0,2,186,technician,secondary,0
198,-1,0,2,148,services,primary,0
198,-1,0,2,862,blue,primary,0
374,-1,0,1,359,admin,secondary,0
51,-1,0,1,190,blue,primary,0
263,-1,0,1,4,blue,secondary,0
229,-1,0,2,0,admin,secondary,0
154,-1,0,2,42,blue,secondary,0
278,-1,0,6,2605,management,tertiary,0
306,-1,0,5,60,technician,tertiary,0
114,-1,0,2,98,management,primary,0
94,-1,0,2,-181,technician,secondary,0
208,-1,0,2,118,technician,secondary,0
169,-1,0,2,-15,blue,secondary,0
332,-1,0,2,671,student,secondary,0
263,-1,0,6,1557,blue,secondary,0
353,-1,0,3,-20,blue,primary,0
108,-1,0,6,323,blue,primary,0
441,-1,0,2,-171,blue,primary,0
46,-1,0,3,438,blue,secondary,0
266,-1,0,2,316,blue,secondary,0
223,-1,0,2,174,services,secondary,0
105,-1,0,2,442,blue,secondary,0
165,-1,0,3,786,technician,secondary,0
381,-1,0,2,-317,technician,tertiary,0
228,-1,0,3,667,blue,secondary,0
128,-1,0,2,-158,services,secondary,0
764,-1,0,3,72,management,tertiary,0
113,-1,0,3,58,entrepreneur,primary,0
396,-1,0,4,396,services,secondary,0
133,-1,0,3,10,blue,primary,0
42,-1,0,2,2887,management,tertiary,0
234,-1,0,4,0,management,secondary,0
297,-1,0,3,89,admin,secondary,0
50,-1,0,2,50,self,primary,0
214,-1,0,2,29,blue,secondary,0
110,-1,0,2,420,blue,primary,0
99,-1,0,2,114,services,primary,0
274,-1,0,4,365,housemaid,secondary,0
191,-1,0,4,0,blue,secondary,0
305,-1,0,3,-24,management,primary,0
134,-1,0,2,743,technician,tertiary,0
112,-1,0,4,0,self,primary,0
283,-1,0,3,99,technician,secondary,0
353,-1,0,4,22,blue,secondary,0
212,-1,0,2,251,blue,primary,0
225,-1,0,2,615,blue,secondary,0
283,-1,0,1,136,admin,primary,0
1273,-1,0,1,2167,blue,tertiary,0
1574,-1,0,2,309,blue,secondary,1
139,-1,0,3,221,technician,secondary,0
228,-1,0,2,321,blue,primary,0
62,-1,0,5,-33,blue,tertiary,0
256,-1,0,3,76,management,tertiary,0
564,-1,0,3,42,management,tertiary,0
245,-1,0,2,76,blue,secondary,0
161,-1,0,2,1293,admin,secondary,0
79,-1,0,4,526,entrepreneur,primary,0
152,-1,0,3,873,housemaid,tertiary,0
591,-1,0,3,40,admin,primary,0
113,-1,0,2,117,blue,primary,0
193,-1,0,3,671,services,secondary,0
299,-1,0,2,145,blue,primary,0
348,-1,0,3,1807,blue,primary,0
103,-1,0,4,-212,blue,secondary,0
253,-1,0,8,133,technician,tertiary,0
127,-1,0,2,566,services,secondary,0
244,-1,0,7,1924,admin,tertiary,0
157,-1,0,6,145,technician,primary,0
548,-1,0,2,487,blue,primary,0
114,-1,0,3,-57,blue,primary,0
126,-1,0,5,81,services,secondary,0
161,-1,0,3,-227,admin,secondary,0
333,-1,0,1,2710,technician,secondary,0
155,-1,0,1,98,services,secondary,0
152,-1,0,3,1230,blue,secondary,0
145,-1,0,1,78,blue,secondary,0
66,-1,0,3,137,retired,primary,0
123,-1,0,2,354,blue,primary,0
74,-1,0,1,149,blue,primary,0
248,-1,0,3,126,blue,secondary,0
130,-1,0,1,0,technician,tertiary,0
71,-1,0,1,8266,retired,secondary,0
984,-1,0,1,51,blue,tertiary,0
252,-1,0,1,258,blue,primary,0
84,-1,0,2,117,technician,primary,0
1689,-1,0,4,199,management,tertiary,1
130,-1,0,4,219,services,primary,0
489,-1,0,2,1571,technician,secondary,0
41,-1,0,3,223,blue,primary,0
159,-1,0,3,-79,blue,primary,0
196,-1,0,2,321,services,primary,0
276,-1,0,4,2527,admin,secondary,0
697,-1,0,2,5,admin,secondary,0
81,-1,0,2,20,blue,primary,0
149,-1,0,1,1045,blue,secondary,0
281,-1,0,2,1,blue,secondary,0
122,-1,0,5,3,management,tertiary,0
361,-1,0,2,-55,blue,primary,0
319,-1,0,3,141,technician,secondary,0
944,-1,0,3,374,blue,secondary,0
282,-1,0,2,93,management,primary,0
1102,-1,0,2,460,blue,tertiary,1
35,-1,0,3,78,services,secondary,0
143,-1,0,2,135,entrepreneur,secondary,0
22,-1,0,2,367,technician,secondary,0
90,-1,0,2,248,services,secondary,0
17,-1,0,2,630,services,secondary,0
404,-1,0,5,-30,admin,secondary,0
238,-1,0,2,157,technician,secondary,0
71,-1,0,4,268,admin,secondary,0
309,-1,0,2,164,blue,secondary,0
408,-1,0,3,-97,technician,secondary,0
128,-1,0,4,53,admin,secondary,0
297,-1,0,3,788,management,tertiary,0
280,-1,0,3,1904,technician,secondary,0
374,-1,0,2,260,admin,secondary,0
365,-1,0,4,447,unemployed,primary,0
177,-1,0,3,720,technician,secondary,0
238,-1,0,3,2827,blue,tertiary,0
425,-1,0,6,0,retired,tertiary,0
77,-1,0,2,1117,admin,secondary,0
223,-1,0,2,597,blue,secondary,0
201,-1,0,2,362,blue,primary,0
239,-1,0,2,120,self,tertiary,0
308,-1,0,3,89,admin,secondary,0
137,-1,0,2,442,services,secondary,0
162,-1,0,2,111,management,tertiary,0
134,-1,0,1,247,technician,secondary,0
175,-1,0,5,1,admin,secondary,0
125,-1,0,3,6,management,primary,0
211,-1,0,3,-947,blue,secondary,0
67,-1,0,1,191,blue,primary,0
156,-1,0,1,-147,blue,secondary,0
943,-1,0,2,703,technician,tertiary,1
813,-1,0,1,70,blue,primary,1
178,-1,0,1,83,technician,secondary,0
142,-1,0,1,125,blue,secondary,0
194,-1,0,1,190,blue,primary,0
132,-1,0,1,46,blue,secondary,0
109,-1,0,1,1348,management,tertiary,0
94,-1,0,1,420,technician,secondary,0
31,-1,0,1,96,services,secondary,0
84,-1,0,4,271,blue,primary,0
489,-1,0,1,1320,admin,secondary,0
180,-1,0,1,54,blue,primary,0
314,-1,0,1,198,entrepreneur,primary,0
207,-1,0,1,1094,self,primary,0
146,-1,0,3,141,management,tertiary,0
193,-1,0,1,207,retired,primary,0
177,-1,0,2,-206,blue,secondary,0
1040,-1,0,1,177,management,tertiary,0
622,-1,0,1,176,blue,primary,0
170,-1,0,2,-413,entrepreneur,tertiary,0
267,-1,0,1,-81,blue,primary,0
1084,-1,0,1,3837,management,tertiary,1
528,-1,0,1,870,management,tertiary,0
183,-1,0,1,206,admin,secondary,0
238,-1,0,1,316,technician,secondary,0
61,-1,0,1,57,management,primary,0
923,-1,0,1,1,housemaid,primary,0
70,-1,0,1,-7,blue,secondary,0
541,-1,0,3,611,blue,primary,1
41,-1,0,1,157,entrepreneur,secondary,0
221,-1,0,4,233,unemployed,secondary,0
35,-1,0,1,419,admin,secondary,0
262,-1,0,1,134,blue,secondary,0
151,-1,0,1,2087,technician,secondary,0
135,-1,0,2,103,technician,tertiary,0
604,-1,0,1,281,housemaid,secondary,0
65,-1,0,1,133,management,tertiary,0
380,-1,0,3,1865,blue,primary,0
693,-1,0,1,325,blue,tertiary,0
11,-1,0,1,-18,blue,primary,0
405,-1,0,1,49,blue,primary,0
20,-1,0,1,7444,management,tertiary,0
202,-1,0,1,59,management,tertiary,0
235,-1,0,1,45,blue,primary,0
75,-1,0,1,387,admin,secondary,0
134,-1,0,1,5,blue,secondary,0
101,-1,0,2,71,blue,tertiary,0
255,-1,0,1,96,admin,secondary,0
80,-1,0,1,72,services,tertiary,0
462,-1,0,1,1715,admin,secondary,0
161,-1,0,3,181,admin,primary,0
200,-1,0,1,20,blue,secondary,0
56,-1,0,1,65,management,secondary,0
238,-1,0,1,81,student,secondary,0
418,-1,0,1,226,retired,secondary,0
139,-1,0,2,1128,admin,secondary,0
96,-1,0,2,582,unemployed,secondary,0
39,-1,0,1,5611,technician,secondary,0
471,-1,0,1,177,technician,secondary,0
231,-1,0,2,181,admin,secondary,0
66,-1,0,2,0,technician,secondary,0
204,-1,0,1,734,blue,primary,0
159,-1,0,1,322,self,tertiary,0
200,-1,0,1,134,blue,secondary,0
187,-1,0,3,10350,entrepreneur,tertiary,0
166,-1,0,1,84,technician,tertiary,0
144,-1,0,1,620,services,secondary,0
690,-1,0,1,254,technician,tertiary,0
323,-1,0,1,0,blue,primary,0
194,-1,0,1,5903,blue,secondary,0
82,-1,0,1,134,blue,primary,0
269,-1,0,1,1381,services,secondary,0
285,-1,0,1,104,management,secondary,0
101,-1,0,1,318,blue,primary,0
294,-1,0,1,2151,technician,secondary,0
1119,-1,0,1,-8,services,secondary,1
249,-1,0,1,185,blue,primary,0
106,-1,0,1,1773,management,tertiary,0
152,-1,0,1,40,blue,primary,0
12,-1,0,2,44,retired,tertiary,0
187,-1,0,1,0,blue,secondary,0
214,-1,0,2,0,management,tertiary,0
268,-1,0,1,3058,admin,secondary,0
193,-1,0,1,130,services,secondary,0
95,-1,0,1,507,services,secondary,0
60,-1,0,1,844,self,tertiary,0
381,-1,0,1,458,admin,primary,0
206,-1,0,1,-744,blue,primary,0
75,-1,0,1,-2,retired,primary,0
128,-1,0,1,129,technician,tertiary,0
216,-1,0,1,411,services,secondary,0
155,-1,0,1,643,management,tertiary,0
103,-1,0,3,391,technician,tertiary,0
494,-1,0,1,80,blue,secondary,0
107,-1,0,1,10,technician,secondary,0
147,-1,0,1,114,admin,secondary,0
190,-1,0,1,1,blue,secondary,0
339,-1,0,2,1341,management,tertiary,0
198,-1,0,1,4,blue,primary,0
141,-1,0,1,2770,blue,secondary,0
255,-1,0,1,5956,management,tertiary,0
1120,-1,0,2,55,admin,secondary,1
306,-1,0,1,131,self,secondary,0
249,-1,0,1,1942,management,tertiary,0
215,-1,0,1,298,entrepreneur,tertiary,0
143,-1,0,1,291,technician,secondary,0
162,-1,0,1,85,blue,primary,0
81,-1,0,1,797,management,tertiary,0
33,-1,0,4,152,blue,secondary,0
204,-1,0,1,481,blue,primary,0
124,-1,0,1,66,management,tertiary,0
784,-1,0,1,4586,blue,secondary,0
393,-1,0,1,1798,technician,tertiary,0
87,-1,0,2,220,management,tertiary,0
108,-1,0,2,715,blue,secondary,0
207,-1,0,1,442,services,secondary,0
278,-1,0,2,85,student,secondary,0
74,-1,0,1,319,technician,secondary,0
196,-1,0,1,-29,blue,secondary,0
149,-1,0,1,303,admin,secondary,0
287,-1,0,2,2398,self,primary,0
229,-1,0,1,31,entrepreneur,secondary,0
154,-1,0,1,1832,technician,secondary,0
357,-1,0,1,2019,services,secondary,0
147,-1,0,1,3,blue,primary,0
93,-1,0,1,397,services,secondary,0
665,-1,0,1,1161,technician,tertiary,0
131,-1,0,1,777,technician,tertiary,0
160,-1,0,1,47,management,tertiary,0
74,-1,0,1,-58,technician,primary,0
60,-1,0,1,1513,unemployed,tertiary,0
82,-1,0,1,121,management,tertiary,0
475,-1,0,1,904,management,tertiary,0
111,-1,0,1,697,technician,secondary,0
284,-1,0,4,841,services,secondary,0
140,-1,0,1,7317,housemaid,secondary,0
110,-1,0,1,-95,blue,secondary,0
64,-1,0,1,751,management,tertiary,0
149,-1,0,1,250,blue,primary,0
256,-1,0,2,365,technician,secondary,0
156,-1,0,1,1315,management,tertiary,0
63,-1,0,3,65,technician,secondary,0
362,-1,0,1,1852,management,tertiary,0
32,-1,0,3,-84,admin,secondary,0
712,-1,0,1,36,blue,secondary,0
102,-1,0,2,125,blue,tertiary,0
338,-1,0,2,0,blue,secondary,0
69,-1,0,2,105,blue,secondary,0
446,-1,0,1,432,services,secondary,0
249,-1,0,2,555,blue,primary,0
176,-1,0,1,-24,entrepreneur,primary,0
1007,-1,0,1,2261,management,tertiary,0
266,-1,0,1,804,services,secondary,0
